Insit.Punc	Insit.Pcol	Test.Punc	Test.Pcol	RTest.Punc	RTest.Pcol	RTest.rateUnc	RTest.rateCol	Out.acquire	Out.clear	LABX.base	LABX.time	LABX.dens	LABX.freq	LABX.colabx	LABX.susabx	LABX.susever	LABX.clr	LABX.clrAbx	LABX.clrEver	Abx.rateUnc	Abx.rateCol	LogLike
0.3764176753	0.6235823247	0.0000000000	0.8925573971	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0012303923	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0061058926	1.0000000000	1.0000000000	1.0000000000	0.0178474542	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12009.2
0.5743723471	0.4256276529	0.0000000000	0.8592302748	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010086534	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0041602123	1.0000000000	1.0000000000	1.0000000000	0.0170768294	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12027
0.9895901304	0.0104098696	0.0000000000	0.8847737065	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010245121	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0034198445	1.0000000000	1.0000000000	1.0000000000	0.0218938109	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12054.7
0.2219695045	0.7780304955	0.0000000000	0.8982397659	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0008822750	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0053496527	1.0000000000	1.0000000000	1.0000000000	0.0194518330	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12005.1
0.1780503200	0.8219496800	0.0000000000	0.8935595837	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0008822750	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0069782260	1.0000000000	1.0000000000	1.0000000000	0.0243933458	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12055.4
0.6426636427	0.3573363573	0.0000000000	0.8958498062	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010760745	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0077209408	1.0000000000	1.0000000000	1.0000000000	0.0212800433	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12027.1
0.2908861726	0.7091138274	0.0000000000	0.8826226061	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010431435	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0104604393	1.0000000000	1.0000000000	1.0000000000	0.0191944803	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12044.7
0.0718234044	0.9281765956	0.0000000000	0.8607716086	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0008911078	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0118702294	1.0000000000	1.0000000000	1.0000000000	0.0185020669	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12039.9
0.2866153483	0.7133846517	0.0000000000	0.8386128849	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011022160	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0149003143	1.0000000000	1.0000000000	1.0000000000	0.0215780946	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12070.8
0.0219722019	0.9780277981	0.0000000000	0.8326792327	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010253327	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0109056560	1.0000000000	1.0000000000	1.0000000000	0.0156062117	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12115.1
0.0015229514	0.9984770486	0.0000000000	0.8564676542	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010653279	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0157962737	1.0000000000	1.0000000000	1.0000000000	0.0291657959	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12133.1
0.4711858805	0.5288141195	0.0000000000	0.8212363066	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0008977489	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0208099171	1.0000000000	1.0000000000	1.0000000000	0.0206025191	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12062.8
0.0756191588	0.9243808412	0.0000000000	0.8848294210	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010182029	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0262908844	1.0000000000	1.0000000000	1.0000000000	0.0187166689	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12065.5
0.0009387066	0.9990612934	0.0000000000	0.8861468512	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010406703	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0296120112	1.0000000000	1.0000000000	1.0000000000	0.0214307809	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12070.8
0.0081459836	0.9918540164	0.0000000000	0.8405655224	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009852124	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0296546462	1.0000000000	1.0000000000	1.0000000000	0.0220519627	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12042.4
0.9981741333	0.0018258667	0.0000000000	0.8267052208	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009184073	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0251248136	1.0000000000	1.0000000000	1.0000000000	0.0314209640	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12082.5
0.8543824875	0.1456175125	0.0000000000	0.8595169895	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0008881875	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0259321961	1.0000000000	1.0000000000	1.0000000000	0.0261719415	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12099.4
0.9999318372	0.0000681628	0.0000000000	0.8700516053	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009667363	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0293621831	1.0000000000	1.0000000000	1.0000000000	0.0217633636	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12079.3
0.6771721367	0.3228278633	0.0000000000	0.8608460760	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009594900	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0203606137	1.0000000000	1.0000000000	1.0000000000	0.0195595192	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12064.4
0.9355376892	0.0644623108	0.0000000000	0.8382968650	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009059357	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0227045111	1.0000000000	1.0000000000	1.0000000000	0.0234372853	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12043.6
0.0719941346	0.9280058654	0.0000000000	0.8704424506	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009338551	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0244538954	1.0000000000	1.0000000000	1.0000000000	0.0264329399	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12061.5
0.4108805136	0.5891194864	0.0000000000	0.8451432185	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009338551	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0117676539	1.0000000000	1.0000000000	1.0000000000	0.0227118577	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12094.5
0.3922475699	0.6077524301	0.0000000000	0.8838450090	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009338551	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0128045524	1.0000000000	1.0000000000	1.0000000000	0.0211979735	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12071.8
0.8663168331	0.1336831669	0.0000000000	0.8943225298	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010326865	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0127645783	1.0000000000	1.0000000000	1.0000000000	0.0220270449	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12042.7
0.9437137725	0.0562862275	0.0000000000	0.8882134654	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010249064	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0222424295	1.0000000000	1.0000000000	1.0000000000	0.0284980626	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12061.2
0.5064739851	0.4935260149	0.0000000000	0.8911986249	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010249064	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0145896797	1.0000000000	1.0000000000	1.0000000000	0.0364399999	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12103.4
0.2140453381	0.7859546619	0.0000000000	0.8750736082	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010249064	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0116854599	1.0000000000	1.0000000000	1.0000000000	0.0466566227	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12082.1
0.0980590583	0.9019409417	0.0000000000	0.8547591095	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009954635	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0090144867	1.0000000000	1.0000000000	1.0000000000	0.0502936114	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12096.7
0.4848018248	0.5151981752	0.0000000000	0.8510572666	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009954635	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0070251023	1.0000000000	1.0000000000	1.0000000000	0.0458692891	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12149.9
0.2585584720	0.7414415280	0.0000000000	0.8508001074	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010611125	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0101138702	1.0000000000	1.0000000000	1.0000000000	0.0464941414	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12131.8
0.9776752773	0.0223247227	0.0000000000	0.8551375075	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010611125	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0143366636	1.0000000000	1.0000000000	1.0000000000	0.0415154653	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12109.9
0.9997468628	0.0002531372	0.0000000000	0.8894896676	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009708733	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0070140622	1.0000000000	1.0000000000	1.0000000000	0.0297512371	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12081.4
0.9897752751	0.0102247249	0.0000000000	0.9252884323	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010194172	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0095635519	1.0000000000	1.0000000000	1.0000000000	0.0313573547	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12038.5
0.2016556393	0.7983443607	0.0000000000	0.9092174451	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010301970	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0079543413	1.0000000000	1.0000000000	1.0000000000	0.0325164380	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12035.7
0.9935243590	0.0064756410	0.0000000000	0.9068554237	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009850079	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0072444437	1.0000000000	1.0000000000	1.0000000000	0.0340742096	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12074.5
0.0080894866	0.9919105134	0.0000000000	0.9227793845	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010212216	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0063299093	1.0000000000	1.0000000000	1.0000000000	0.0391609696	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12028.7
0.1302375395	0.8697624605	0.0000000000	0.8921144207	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010212216	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0085184244	1.0000000000	1.0000000000	1.0000000000	0.0330719286	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12063.9
0.2345803413	0.7654196587	0.0000000000	0.8923772804	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010212216	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0074196638	1.0000000000	1.0000000000	1.0000000000	0.0481743931	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12055.6
0.8271443129	0.1728556871	0.0000000000	0.8786012059	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010212216	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0057926388	1.0000000000	1.0000000000	1.0000000000	0.0366131033	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12063.1
0.6313702292	0.3686297708	0.0000000000	0.8749952430	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010212216	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0083107329	1.0000000000	1.0000000000	1.0000000000	0.0217687220	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12039.2
0.6238370114	0.3761629886	0.0000000000	0.8516093190	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009193948	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0048001655	1.0000000000	1.0000000000	1.0000000000	0.0165148892	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12090.9
0.9124243763	0.0875756237	0.0000000000	0.8567629866	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010582567	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0043473037	1.0000000000	1.0000000000	1.0000000000	0.0141593237	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12061.2
0.3090136289	0.6909863711	0.0000000000	0.8142031089	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010582567	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0038407289	1.0000000000	1.0000000000	1.0000000000	0.0191241212	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12110.1
0.0868964892	0.9131035108	0.0000000000	0.8319156630	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010582567	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0027672295	1.0000000000	1.0000000000	1.0000000000	0.0217299370	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12098.1
0.2085201027	0.7914798973	0.0000000000	0.8480749973	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010155224	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0033138641	1.0000000000	1.0000000000	1.0000000000	0.0195963721	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12074
0.0000002746	0.9999997254	0.0000000000	0.8096509762	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010725148	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0029812955	1.0000000000	1.0000000000	1.0000000000	0.0177792940	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12080.1
0.7168659301	0.2831340699	0.0000000000	0.7837059865	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011340937	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0037995180	1.0000000000	1.0000000000	1.0000000000	0.0183622331	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12116.9
0.9577695860	0.0422304140	0.0000000000	0.8054931839	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010604230	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0047746525	1.0000000000	1.0000000000	1.0000000000	0.0207702122	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12091
0.2873797555	0.7126202445	0.0000000000	0.8028853135	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010604230	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0057308361	1.0000000000	1.0000000000	1.0000000000	0.0282658443	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12122.1
0.3007973027	0.6992026973	0.0000000000	0.7840802927	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010604230	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0044838014	1.0000000000	1.0000000000	1.0000000000	0.0271726372	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12120.3
0.0058465436	0.9941534564	0.0000000000	0.8552265359	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0012129646	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0052932849	1.0000000000	1.0000000000	1.0000000000	0.0309584736	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12101.9
0.3957166210	0.6042833790	0.0000000000	0.8423065015	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0012129646	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0043972076	1.0000000000	1.0000000000	1.0000000000	0.0339797355	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12087.7
0.0418695393	0.9581304607	0.0000000000	0.8439531148	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0012129646	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0048586276	1.0000000000	1.0000000000	1.0000000000	0.0316730210	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12157.8
0.9946527228	0.0053472772	0.0000000000	0.8315223142	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011894894	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0043566803	1.0000000000	1.0000000000	1.0000000000	0.0411797377	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12090.6
0.9276561039	0.0723438961	0.0000000000	0.8215433831	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009780300	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0086359988	1.0000000000	1.0000000000	1.0000000000	0.0363498058	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12120.8
0.3969404728	0.6030595272	0.0000000000	0.8033255886	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009818059	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0075405466	1.0000000000	1.0000000000	1.0000000000	0.0309239620	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12110
0.7655026408	0.2344973592	0.0000000000	0.8190171337	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009818059	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0063643952	1.0000000000	1.0000000000	1.0000000000	0.0357554228	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12131.4
0.2855958338	0.7144041662	0.0000000000	0.8784458198	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010107568	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0048863064	1.0000000000	1.0000000000	1.0000000000	0.0385357609	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12119.9
0.9439699958	0.0560300042	0.0000000000	0.8987492734	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010107568	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0045093096	1.0000000000	1.0000000000	1.0000000000	0.0408917041	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12019.2
0.5282816358	0.4717183642	0.0000000000	0.8567746441	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009586046	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0065119651	1.0000000000	1.0000000000	1.0000000000	0.0448914220	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12088
0.9839278512	0.0160721488	0.0000000000	0.8754048935	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009636294	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0058568211	1.0000000000	1.0000000000	1.0000000000	0.0570916279	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12083.8
0.9591992473	0.0408007527	0.0000000000	0.8563754343	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009636294	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0034617170	1.0000000000	1.0000000000	1.0000000000	0.0590855139	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12101.4
0.1238017502	0.8761982498	0.0000000000	0.9355753622	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010741927	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0032579962	1.0000000000	1.0000000000	1.0000000000	0.0518101951	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12083.7
0.0368165124	0.9631834876	0.0000000000	0.9100741378	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009398797	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0043492014	1.0000000000	1.0000000000	1.0000000000	0.0786161396	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12063.8
0.2403710224	0.7596289776	0.0000000000	0.9075193223	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009398797	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0067215004	1.0000000000	1.0000000000	1.0000000000	0.0628113241	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12090.9
0.0898446828	0.9101553172	0.0000000000	0.8937222704	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009518816	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0057306791	1.0000000000	1.0000000000	1.0000000000	0.0617873206	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12045.6
0.8859243872	0.1140756128	0.0000000000	0.9062883726	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0012108998	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0075856551	1.0000000000	1.0000000000	1.0000000000	0.0609664972	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12123.1
0.6218966893	0.3781033107	0.0000000000	0.8974795924	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010523095	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0067370906	1.0000000000	1.0000000000	1.0000000000	0.0607928845	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12104.2
0.3343618291	0.6656381709	0.0000000000	0.8918111992	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011896964	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0056929733	1.0000000000	1.0000000000	1.0000000000	0.0438694686	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12085.1
0.8988079232	0.1011920768	0.0000000000	0.8830483849	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011896964	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0039585149	1.0000000000	1.0000000000	1.0000000000	0.0448017374	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12079.6
0.5769418308	0.4230581692	0.0000000000	0.8344975520	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011896964	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0041636001	1.0000000000	1.0000000000	1.0000000000	0.0471405532	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12127.4
0.9306394684	0.0693605316	0.0000000000	0.8255821620	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011896964	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0053751529	1.0000000000	1.0000000000	1.0000000000	0.0573943189	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12142.1
0.9997639611	0.0002360389	0.0000000000	0.8649402784	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011896964	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0064269900	1.0000000000	1.0000000000	1.0000000000	0.0491420519	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12156.8
0.0910882587	0.9089117413	0.0000000000	0.8239596275	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011220416	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0048512205	1.0000000000	1.0000000000	1.0000000000	0.0532360156	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12172
0.0466547659	0.9533452341	0.0000000000	0.8021346453	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011473637	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0066005652	1.0000000000	1.0000000000	1.0000000000	0.0506519909	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12221.5
0.9999613724	0.0000386276	0.0000000000	0.7960386690	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011473637	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0050898389	1.0000000000	1.0000000000	1.0000000000	0.0421961858	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12143.8
0.9735509068	0.0264490932	0.0000000000	0.8041118304	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011300997	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0052342373	1.0000000000	1.0000000000	1.0000000000	0.0451776245	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12090.8
0.9369015364	0.0630984636	0.0000000000	0.7959342933	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011300997	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0058281605	1.0000000000	1.0000000000	1.0000000000	0.0495148726	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12145.5
0.6599196652	0.3400803348	0.0000000000	0.7870821860	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010751901	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0056945427	1.0000000000	1.0000000000	1.0000000000	0.0379098261	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12199.5
0.0259236164	0.9740763836	0.0000000000	0.8381272236	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011121810	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0051740466	1.0000000000	1.0000000000	1.0000000000	0.0382346775	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12103.2
0.3625616618	0.6374383382	0.0000000000	0.7894267623	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011297453	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0045419976	1.0000000000	1.0000000000	1.0000000000	0.0342689887	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12092.1
0.3744419293	0.6255580707	0.0000000000	0.7806707443	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011915494	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0028286064	1.0000000000	1.0000000000	1.0000000000	0.0340570257	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12127.8
0.9583997853	0.0416002147	0.0000000000	0.7982002680	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011915494	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0028263851	1.0000000000	1.0000000000	1.0000000000	0.0396216223	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12153.8
0.9789856215	0.0210143785	0.0000000000	0.8207286942	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011915494	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0057107322	1.0000000000	1.0000000000	1.0000000000	0.0346741687	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12151.6
0.9988696541	0.0011303459	0.0000000000	0.7949545406	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011407903	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0066774988	1.0000000000	1.0000000000	1.0000000000	0.0273731509	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12125.2
0.0573192859	0.9426807141	0.0000000000	0.8375175045	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010358973	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0054004420	1.0000000000	1.0000000000	1.0000000000	0.0293782836	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12118.6
